semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;20-95;2;32;33;3;0,4857142857142857;0,05714285714285714;0,4;0,09999999999999999;iforest;frequencia
2;20-95;19;28;16;7;0,6714285714285714;0,5428571428571428;0,7307692307692307;0,6229508196721311;iforest;frequencia
3;20-95;15;33;20;2;0,6857142857142857;0,42857142857142855;0,8823529411764706;0,5769230769230769;iforest;frequencia
4;20-95;24;33;11;2;0,8142857142857143;0,6857142857142857;0,9230769230769231;0,7868852459016394;iforest;frequencia
5;20-95;23;32;12;3;0,7857142857142857;0,6571428571428571;0,8846153846153846;0,7540983606557377;iforest;frequencia
6;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
7;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
8;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
9;20-95;28;32;7;3;0,8571428571428571;0,8;0,9032258064516129;0,8484848484848486;iforest;frequencia
10;20-95;29;34;6;1;0,9;0,8285714285714286;0,9666666666666667;0,8923076923076922;iforest;frequencia
11;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
12;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
13;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
14;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
15;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
16;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
17;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
18;20-95;29;32;6;3;0,8714285714285714;0,8285714285714286;0,90625;0,8656716417910447;iforest;frequencia
