semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;20-35;30;35;5;0;0,9285714285714286;0,8571428571428571;1,0;0,923076923076923;lof;dfreq
2;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
3;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
4;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
5;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
6;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
7;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
8;20-35;33;35;2;0;0,9714285714285714;0,9428571428571428;1,0;0,9705882352941176;lof;dfreq
9;20-35;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
10;20-35;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
11;20-35;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
12;20-35;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
13;20-35;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
14;20-35;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
15;20-35;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
16;20-35;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
17;20-35;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
18;20-35;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
