semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
2;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
3;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
4;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
5;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
6;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
7;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
8;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
9;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
10;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
11;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
12;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;lof;dfreq
13;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
14;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
15;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
16;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
17;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
18;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;lof;dfreq
