semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;80-95;32;25;3;10;0,8142857142857143;0,9142857142857143;0,7619047619047619;0,8311688311688312;rce;dfreq
2;80-95;34;32;1;3;0,9428571428571428;0,9714285714285714;0,918918918918919;0,9444444444444445;rce;dfreq
3;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
4;80-95;35;25;0;10;0,8571428571428571;1,0;0,7777777777777778;0,8750000000000001;rce;dfreq
5;80-95;35;32;0;3;0,9571428571428572;1,0;0,9210526315789473;0,958904109589041;rce;dfreq
6;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;rce;dfreq
7;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
8;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;rce;dfreq
9;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
10;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
11;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
12;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
13;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
14;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
15;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
16;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
17;80-95;34;35;1;0;0,9857142857142858;0,9714285714285714;1,0;0,9855072463768115;rce;dfreq
18;80-95;34;34;1;1;0,9714285714285714;0,9714285714285714;0,9714285714285714;0,9714285714285714;rce;dfreq
