semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;20-95;17;26;18;9;0,6142857142857143;0,4857142857142857;0,6538461538461539;0,5573770491803278;rce;duracao
2;20-95;16;31;19;4;0,6714285714285714;0,45714285714285713;0,8;0,5818181818181818;rce;duracao
3;20-95;8;35;27;0;0,6142857142857143;0,22857142857142856;1,0;0,3720930232558139;rce;duracao
4;20-95;6;35;29;0;0,5857142857142857;0,17142857142857143;1,0;0,2926829268292683;rce;duracao
5;20-95;10;35;25;0;0,6428571428571429;0,2857142857142857;1,0;0,4444444444444445;rce;duracao
6;20-95;7;35;28;0;0,6;0,2;1,0;0,33333333333333337;rce;duracao
7;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
8;20-95;8;35;27;0;0,6142857142857143;0,22857142857142856;1,0;0,3720930232558139;rce;duracao
9;20-95;8;35;27;0;0,6142857142857143;0,22857142857142856;1,0;0,3720930232558139;rce;duracao
10;20-95;8;35;27;0;0,6142857142857143;0,22857142857142856;1,0;0,3720930232558139;rce;duracao
11;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
12;20-95;7;35;28;0;0,6;0,2;1,0;0,33333333333333337;rce;duracao
13;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
14;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
15;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
16;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
17;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
18;20-95;9;35;26;0;0,6285714285714286;0,2571428571428571;1,0;0,40909090909090906;rce;duracao
