semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;20-35;1;35;34;0;0,5142857142857142;0,02857142857142857;1,0;0,05555555555555556;lof;duracao
2;20-35;0;35;35;0;0,5;0,0;0,0;0,0;lof;duracao
3;20-35;0;35;35;0;0,5;0,0;0,0;0,0;lof;duracao
4;20-35;1;35;34;0;0,5142857142857142;0,02857142857142857;1,0;0,05555555555555556;lof;duracao
5;20-35;1;35;34;0;0,5142857142857142;0,02857142857142857;1,0;0,05555555555555556;lof;duracao
6;20-35;1;35;34;0;0,5142857142857142;0,02857142857142857;1,0;0,05555555555555556;lof;duracao
7;20-35;1;35;34;0;0,5142857142857142;0,02857142857142857;1,0;0,05555555555555556;lof;duracao
8;20-35;2;35;33;0;0,5285714285714286;0,05714285714285714;1,0;0,1081081081081081;lof;duracao
9;20-35;2;35;33;0;0,5285714285714286;0,05714285714285714;1,0;0,1081081081081081;lof;duracao
10;20-35;3;35;32;0;0,5428571428571428;0,08571428571428572;1,0;0,15789473684210528;lof;duracao
11;20-35;3;35;32;0;0,5428571428571428;0,08571428571428572;1,0;0,15789473684210528;lof;duracao
12;20-35;2;35;33;0;0,5285714285714286;0,05714285714285714;1,0;0,1081081081081081;lof;duracao
13;20-35;3;35;32;0;0,5428571428571428;0,08571428571428572;1,0;0,15789473684210528;lof;duracao
14;20-35;3;35;32;0;0,5428571428571428;0,08571428571428572;1,0;0,15789473684210528;lof;duracao
15;20-35;4;35;31;0;0,5571428571428572;0,11428571428571428;1,0;0,20512820512820512;lof;duracao
16;20-35;7;35;28;0;0,6;0,2;1,0;0,33333333333333337;lof;duracao
17;20-35;7;34;28;1;0,5857142857142857;0,2;0,875;0,32558139534883723;lof;duracao
18;20-35;6;34;29;1;0,5714285714285714;0,17142857142857143;0,8571428571428571;0,2857142857142857;lof;duracao
