semanas;variacao;vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variavel
1;20-35;14;35;21;0;0,7;0,4;1,0;0,5714285714285715;iforest;dfreq
2;20-35;27;35;8;0;0,8857142857142857;0,7714285714285715;1,0;0,870967741935484;iforest;dfreq
3;20-35;25;35;10;0;0,8571428571428571;0,7142857142857143;1,0;0,8333333333333333;iforest;dfreq
4;20-35;22;35;13;0;0,8142857142857143;0,6285714285714286;1,0;0,7719298245614035;iforest;dfreq
5;20-35;21;35;14;0;0,8;0,6;1,0;0,7499999999999999;iforest;dfreq
6;20-35;25;35;10;0;0,8571428571428571;0,7142857142857143;1,0;0,8333333333333333;iforest;dfreq
7;20-35;26;35;9;0;0,8714285714285714;0,7428571428571429;1,0;0,8524590163934427;iforest;dfreq
8;20-35;26;35;9;0;0,8714285714285714;0,7428571428571429;1,0;0,8524590163934427;iforest;dfreq
9;20-35;27;35;8;0;0,8857142857142857;0,7714285714285715;1,0;0,870967741935484;iforest;dfreq
10;20-35;26;35;9;0;0,8714285714285714;0,7428571428571429;1,0;0,8524590163934427;iforest;dfreq
11;20-35;27;35;8;0;0,8857142857142857;0,7714285714285715;1,0;0,870967741935484;iforest;dfreq
12;20-35;26;35;9;0;0,8714285714285714;0,7428571428571429;1,0;0,8524590163934427;iforest;dfreq
13;20-35;27;35;8;0;0,8857142857142857;0,7714285714285715;1,0;0,870967741935484;iforest;dfreq
14;20-35;28;35;7;0;0,9;0,8;1,0;0,888888888888889;iforest;dfreq
15;20-35;29;35;6;0;0,9142857142857143;0,8285714285714286;1,0;0,90625;iforest;dfreq
16;20-35;29;34;6;1;0,9;0,8285714285714286;0,9666666666666667;0,8923076923076922;iforest;dfreq
17;20-35;28;35;7;0;0,9;0,8;1,0;0,888888888888889;iforest;dfreq
18;20-35;29;35;6;0;0,9142857142857143;0,8285714285714286;1,0;0,90625;iforest;dfreq
